Exp,Year,Field,Plot,Subplot,Ntrt,NAdd(g/m2/yr),BurnTrtStarting1992,LastYrNtrtRec,Original N,Original Burn,Original Fencing,Original Treatment,Species,Mass(g/m2)
exp,year,field,plot,subplot,ntrt,nadd,burn.trt.1992,ntrt.last.year,ntrt.origin,burn.origin,fence.origin,trt.origin,species,mass.above
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Agrostis scabra,1.5
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Hedeoma hispida,0.887
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Lepidium densiflorum,5.433
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Miscellaneous litter,556.833
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Mosses & lichens,32.723
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Oxybaphus hirsutus,0.547
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Panicum oligosanthes,179.9
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Polygonum convolvulus,6.95
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Schizachyrium scoparium,71.2
2,1985,B,41,Whole,5,16,1,1985,1,0,1,0,Setaria lutescens (glauca),0.01
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Agropyron repens,43.767
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Agrostis scabra,2
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Chenopodium album,0.057
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Fungi,0.04
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Hedeoma hispida,1.433
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Lepidium densiflorum,0.02
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Miscellaneous litter,419.4
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Mosses & lichens,12.4
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Panicum oligosanthes,106.8
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Poa pratensis,13.933
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Polygonum convolvulus,0.8
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Rumex acetosella,36.733
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Schizachyrium scoparium,0.7
2,1985,B,42,Whole,4,10,1,1985,1,0,1,0,Setaria lutescens (glauca),0.923
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Agrostis scabra,0.383
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Fungi,1.507
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Hedeoma hispida,0.69
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Lepidium densiflorum,0.037
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Lithospermum caroliniense,44.167
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Miscellaneous litter,650.733
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Mosses & lichens,640.133
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Panicum oligosanthes,10.467
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Poa pratensis,0.867
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Polygonum convolvulus,0.14
2,1985,B,43,Whole,9,0,1,1985,1,0,1,0,Schizachyrium scoparium,124.2
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Achillea millefolium(lanulosa),0.077
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Agropyron repens,21.967
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Agrostis scabra,0.053
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Ambrosia artemisiifolia elatior,0.633
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Cenchrus longispinus,0.087
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Chenopodium album,0.01
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Eragrostis spectabilis,31.567
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Hedeoma hispida,0.013
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Lepidium densiflorum,0.097
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Miscellaneous litter,416.667
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Mosses & lichens,54.84
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Panicum oligosanthes,33.833
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Poa pratensis,45.267
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Polygonum convolvulus,0.237
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Schizachyrium scoparium,181.2
2,1985,B,44,Whole,2,3,1,1985,1,0,1,0,Setaria lutescens (glauca),1.833
2,1985,B,45,Whole,7,50,1,1985,1,0,1,0,Agropyron repens,405.233
2,1985,B,45,Whole,7,50,1,1985,1,0,1,0,Miscellaneous litter,693.4
2,1985,B,45,Whole,7,50,1,1985,1,0,1,0,Panicum oligosanthes,4.6
2,1985,B,45,Whole,7,50,1,1985,1,0,1,0,Polygonum convolvulus,0.623
2,1985,B,45,Whole,7,50,1,1985,1,0,1,0,Schizachyrium scoparium,0.403
2,1985,B,45,Whole,7,50,1,1985,1,0,1,0,Setaria lutescens (glauca),0.013
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Achillea millefolium(lanulosa),0.057
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Agropyron repens,17.367
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Agrostis scabra,0.4
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Fragaria virginiana,0.02
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Fungi,0.563
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Hedeoma hispida,0.9
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Lepidium densiflorum,0.07
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Miscellaneous litter,374.7
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Mosses & lichens,382.9
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Panicum oligosanthes,35
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Poa pratensis,0.063
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Polygonum convolvulus,0.457
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Polygonum tenue,0.06
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Schizachyrium scoparium,181.2
2,1985,B,46,Whole,2,3,0,1985,1,1,1,1,Setaria lutescens (glauca),0.667
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Agropyron repens,266.133
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Miscellaneous litter,512.967
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Mosses & lichens,3.107
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Panicum oligosanthes,44.467
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Poa pratensis,17.767
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Polygonum convolvulus,0.48
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Schizachyrium scoparium,25.7
2,1985,B,47,Whole,6,28,1,1985,1,0,1,0,Setaria lutescens (glauca),1.027
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Agropyron repens,204.667
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Fragaria virginiana,0.587
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Miscellaneous litter,565.867
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Panicum oligosanthes,14.467
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Poa pratensis,22.733
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Polygonum convolvulus,0.467
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Rumex acetosella,2.577
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Schizachyrium scoparium,1.223
2,1985,B,48,Whole,6,28,1,1985,1,0,1,0,Setaria lutescens (glauca),3.433
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Achillea millefolium(lanulosa),0.033
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Agropyron repens,181.267
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Miscellaneous herbs,0.017
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Miscellaneous litter,538.4
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Mosses & lichens,1.013
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Panicum oligosanthes,9.633
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Poa pratensis,85.283
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Potentilla recta,0.133
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Schizachyrium scoparium,108.27
2,1985,B,49,Whole,5,16,0,1985,1,1,1,1,Setaria lutescens (glauca),1.767
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Agropyron repens,15.567
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Agrostis scabra,0.7
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Chenopodium album,0.163
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Hedeoma hispida,1.54
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Lactuca sp.,0.003
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Lepidium densiflorum,0.513
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Miscellaneous litter,379.9
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Mosses & lichens,163.267
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Panicum oligosanthes,41.033
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Poa pratensis,9.9
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Polygonum convolvulus,0.543
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Schizachyrium scoparium,190.933
2,1985,B,50,Whole,3,6,1,1985,1,0,1,0,Setaria lutescens (glauca),0.777
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Agropyron repens,29.7
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Agrostis scabra,9.733
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Aristida basiramea,0.01
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Chenopodium album,0.003
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Hedeoma hispida,0.15
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Miscellaneous litter,331.5
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Mosses & lichens,30.167
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Panicum oligosanthes,73.767
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Poa pratensis,0.833
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Polygonum convolvulus,0.333
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Schizachyrium scoparium,148.967
2,1985,B,51,Whole,1,0,1,1985,1,0,1,0,Setaria lutescens (glauca),0.207
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Agropyron repens,116.667
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Ambrosia artemisiifolia elatior,1.253
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Chenopodium album,0.117
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Fragaria virginiana,1.163
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Lepidium densiflorum,1.157
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Miscellaneous litter,418.233
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Panicum oligosanthes,279.733
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Polygonum convolvulus,11.713
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Rumex acetosella,36.167
2,1985,B,52,Whole,7,50,0,1985,1,1,1,1,Setaria lutescens (glauca),23.333
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Asclepias syriaca,6.8
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Chenopodium album,11.5
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Lepidium densiflorum,7.03
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Miscellaneous litter,962.033
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Panicum oligosanthes,0.323
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Polygonum convolvulus,0.02
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Rumex acetosella,41.1
2,1985,B,53,Whole,7,50,1,1985,1,0,1,0,Setaria lutescens (glauca),44.7
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Agropyron repens,49.367
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Agrostis scabra,3.167
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Ambrosia artemisiifolia elatior,0.13
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Aristida basiramea,0.107
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Berteroa incana,2.9
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Equisetum laevigatum,3.62
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Fragaria virginiana,4.567
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Hedeoma hispida,0.29
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Lepidium densiflorum,0.017
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Miscellaneous litter,371.567
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Mosses & lichens,16.597
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Oenothera biennis,0.043
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Panicum oligosanthes,39.833
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Phalaris arundinacea,13.667
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Poa pratensis,88.8
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Polygonum convolvulus,0.22
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Rumex acetosella,5.05
2,1985,B,54,Whole,3,6,1,1985,1,0,1,0,Setaria lutescens (glauca),7.1
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Agropyron repens,237.967
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Ambrosia coronopifolia,3.053
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Artemisia ludoviciana,22.867
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Euphorbia corollata,13.097
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Miscellaneous litter,430.3
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Mosses & lichens,0.013
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Oxybaphus hirsutus,0.907
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Panicum oligosanthes,76.267
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Poa pratensis,15.76
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Schizachyrium scoparium,4.857
2,1985,C,1,Whole,5,16,0,1985,1,1,1,1,Setaria lutescens (glauca),1.767
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Artemisia ludoviciana,13.66
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Aster azureus,0.047
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Chenopodium album,0.567
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Lychnis alba,174.1
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Miscellaneous litter,594.6
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Panicum capillare,6.1
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Panicum oligosanthes,60.233
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Panicum praecocious,6.567
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Poa pratensis,18.317
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Polygonum convolvulus,10.867
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Schizachyrium scoparium,18
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Setaria lutescens (glauca),3.233
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Solidago nemoralis,0.1
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Stipa spartea,0.633
2,1985,C,2,Whole,6,28,0,1985,1,1,1,1,Tradescantia occidentalis,0.267
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Agropyron repens,0.92
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Ambrosia coronopifolia,8.2
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Artemisia ludoviciana,15.41
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Chenopodium leptophyllum,0.267
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Cyperus sp.,0.733
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Erigeron canadensis,6.9
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Lactuca sp.,0.067
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Lespedeza capitata,3.6
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Miscellaneous litter,633.833
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Mosses & lichens,34.967
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Oenothera biennis,1.933
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Oxybaphus hirsutus,0.393
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Panicum capillare,0.667
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Panicum oligosanthes,338.1
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Poa pratensis,11.167
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Polygonum convolvulus,54.2
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Rubus sp.,46.433
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Rudbeckia serotina,0.79
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Schizachyrium scoparium,11.967
2,1985,C,3,Whole,4,10,0,1985,1,1,1,1,Setaria lutescens (glauca),6.8
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Chenopodium album,0.59
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Lychnis alba,58.567
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Miscellaneous litter,442.3
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Oenothera biennis,7.3
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Oxybaphus hirsutus,0.303
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Panicum capillare,15.2
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Panicum oligosanthes,124.667
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Poa pratensis,0.247
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Polygonum convolvulus,4.567
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Rubus sp.,25.957
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Setaria lutescens (glauca),149.233
2,1985,C,4,Whole,7,50,0,1985,1,1,1,1,Tradescantia occidentalis,9.117
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Ambrosia coronopifolia,1.967
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Erigeron canadensis,53.167
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Lactuca serriola (scariola),2.467
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Lychnis alba,6.933
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Miscellaneous litter,829.733
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Oenothera biennis,2.13
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Panicum capillare,1.903
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Panicum oligosanthes,70.2
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Poa pratensis,0.057
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Polygonum convolvulus,268.533
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Rosa arkansana,20.333
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Rubus sp.,72.233
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Setaria lutescens (glauca),54.633
2,1985,C,5,Whole,8,80,0,1985,1,1,1,1,Tradescantia occidentalis,2.057
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Agrostis scabra,7.18
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Ambrosia coronopifolia,0.34
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Artemisia ludoviciana,148.933
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Erigeron canadensis,76.867
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Lithospermum caroliniense,3.967
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Miscellaneous litter,716.333
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Mosses & lichens,0.62
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Oenothera biennis,0.37
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Oxybaphus hirsutus,0.223
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Panicum capillare,0.267
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Panicum oligosanthes,124.9
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Poa pratensis,69.2
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Polygala polygama,0.217
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Polygonum convolvulus,59.8
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Rosa arkansana,32.6
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Schizachyrium scoparium,3.433
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Sorghastrum nutans,1.043
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Tradescantia occidentalis,4.7
2,1985,C,6,Whole,5,16,0,1985,1,1,1,1,Viola pedatifida,0.183
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Agropyron repens,160.533
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Ambrosia coronopifolia,0.8
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Artemisia ludoviciana,12.06
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Chenopodium leptophyllum,0.08
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Lespedeza capitata,1.87
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Miscellaneous litter,704.2
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Panicum oligosanthes,126.533
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Panicum praecocious,0.327
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Physalis virginiana,0.14
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Poa pratensis,47.367
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Schizachyrium scoparium,3.603
2,1985,C,7,Whole,6,28,0,1985,1,1,1,1,Setaria lutescens (glauca),2.497
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Ambrosia coronopifolia,6.967
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Antennaria neglecta,0.053
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Artemisia ludoviciana,112.9
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Asclepias syriaca,0.057
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Berteroa incana,0.253
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Chenopodium leptophyllum,0.737
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Lespedeza capitata,0.49
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Miscellaneous litter,714.9
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Mosses & lichens,4.817
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Oenothera biennis,0.257
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Panicum capillare,0.577
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Panicum oligosanthes,228.867
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Panicum praecocious,32.1
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Poa pratensis,26.533
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Polygonum convolvulus,55.057
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Rubus sp.,1.333
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Schizachyrium scoparium,0.75
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Setaria lutescens (glauca),9.5
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Solidago nemoralis,0.077
2,1985,C,8,Whole,5,16,0,1985,1,1,1,1,Viola pedatifida,0.38
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Agrostis scabra,0.013
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Anemone cylindrica,2.833
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Artemisia (caudata) campestris,0.103
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Cyperus sp.,0.05
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Erigeron canadensis,4.833
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Lespedeza capitata,18.66
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Miscellaneous litter,514.767
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Mosses & lichens,85.88
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Oenothera biennis,0.197
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Oxybaphus hirsutus,0.123
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Panicum capillare,0.153
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Panicum oligosanthes,95.267
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Panicum perlongum,12.867
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Physalis virginiana,0.257
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Polygala polygama,0.083
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Polygonum convolvulus,5.367
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Rubus sp.,83.3
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Rudbeckia serotina,1.923
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Schizachyrium scoparium,40.6
2,1985,C,9,Whole,9,0,0,1985,1,1,1,1,Setaria lutescens (glauca),6.533
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Anemone cylindrica,0.193
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Artemisia ludoviciana,1.733
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Cyperus sp.,0.413
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Equisetum laevigatum,0.57
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Erigeron canadensis,0.867
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Hieracium longipilum,0.003
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Lespedeza capitata,0.413
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Miscellaneous herbs,0.033
2,1985,C,10,Whole,1,0,0,1985,1,1,1,1,Miscellaneous litter,541.467
