"","field","exp","plot","subplot","year","ntrt","disk","other.add","ntrt.origin","burn.origin","fence.origin","mass.above"
"2395","A",2,43,"Whole",1996,8,1,1,1,1,NA,225.533666666667
"2396","A",2,43,"Whole",1997,8,1,1,1,1,NA,203.29175
"2397","A",2,43,"Whole",1999,8,1,1,1,1,NA,367.643333333333
"2398","A",2,43,"Whole",2000,8,1,1,1,1,NA,70.2904285714286
"2399","A",2,43,"Whole",2002,8,1,1,1,1,NA,99.2757142857143
"2400","A",2,43,"Whole",2004,8,1,1,1,1,NA,172.085868
"2401","A",2,43,"Whole",2008,8,1,1,1,1,NA,58.524
"2402","A",2,43,"Whole",2018,8,1,1,1,1,NA,357.7
"2403","A",2,43,"Whole",2019,8,1,1,1,1,NA,205.005
"2404","A",2,44,"Whole",1982,8,1,1,1,1,NA,45.0244
"2405","A",2,44,"Whole",1983,8,1,1,1,1,NA,87.04325
"2406","A",2,44,"Whole",1984,8,1,1,1,1,NA,119.3846
"2407","A",2,44,"Whole",1985,8,1,1,1,1,NA,481.8335
"2408","A",2,44,"Whole",1986,8,1,1,1,1,NA,658.6185
"2409","A",2,44,"Whole",1987,8,1,1,1,1,NA,618.933333333333
"2410","A",2,44,"Whole",1988,8,1,1,1,1,NA,465.0665
"2411","A",2,44,"Whole",1989,8,1,1,1,1,NA,457.45
"2412","A",2,44,"Whole",1990,8,1,1,1,1,NA,803.485
"2413","A",2,44,"Whole",1991,8,1,1,1,1,NA,574.017
"2414","A",2,44,"Whole",1992,8,1,1,0,1,NA,131.3165
"2415","A",2,44,"Whole",1993,8,1,1,0,1,NA,90.9566
"2416","A",2,44,"Whole",1994,8,1,1,0,1,NA,157.4055
"2417","A",2,44,"Whole",1996,8,1,1,0,1,NA,125.394333333333
"2418","A",2,44,"Whole",1997,8,1,1,0,1,NA,88.05675
"2419","A",2,44,"Whole",1999,8,1,1,0,1,NA,73.553
"2420","A",2,44,"Whole",2000,8,1,1,0,1,NA,73.34
"2421","A",2,44,"Whole",2002,8,1,1,0,1,NA,81.9865
"2422","A",2,44,"Whole",2004,8,1,1,0,1,NA,105.017223333333
"2423","A",2,44,"Whole",2008,8,1,1,0,1,NA,29.1683333333333
"2424","A",2,44,"Whole",2018,8,1,1,0,1,NA,91.84
"2425","A",2,44,"Whole",2019,8,1,1,0,1,NA,161.286
"2426","A",2,45,"Whole",1982,7,1,1,1,1,NA,77.814
"2427","A",2,45,"Whole",1983,7,1,1,1,1,NA,89.412875
"2428","A",2,45,"Whole",1984,7,1,1,1,1,NA,127.161166666667
"2429","A",2,45,"Whole",1985,7,1,1,1,1,NA,180.3654
"2430","A",2,45,"Whole",1986,7,1,1,1,1,NA,333.355666666667
"2431","A",2,45,"Whole",1987,7,1,1,1,1,NA,565.046666666667
"2432","A",2,45,"Whole",1988,7,1,1,1,1,NA,210.878
"2433","A",2,45,"Whole",1989,7,1,1,1,1,NA,461.4665
"2434","A",2,45,"Whole",1990,7,1,1,1,1,NA,861.4335
"2435","A",2,45,"Whole",1991,7,1,1,1,1,NA,256.53325
"2436","A",2,45,"Whole",1992,7,1,1,0,1,NA,102.7666
"2437","A",2,45,"Whole",1993,7,1,1,0,1,NA,87.822125
"2438","A",2,45,"Whole",1994,7,1,1,0,1,NA,137.573333333333
"2439","A",2,45,"Whole",1996,7,1,1,0,1,NA,142.7406
"2440","A",2,45,"Whole",1997,7,1,1,0,1,NA,104.604875
"2441","A",2,45,"Whole",1999,7,1,1,0,1,NA,136.295666666667
"2442","A",2,45,"Whole",2000,7,1,1,0,1,NA,33.5721666666667
"2443","A",2,45,"Whole",2002,7,1,1,0,1,NA,65.7375
"2444","A",2,45,"Whole",2004,7,1,1,0,1,NA,193.655566666667
"2445","A",2,45,"Whole",2008,7,1,1,0,1,NA,40.925
"2446","A",2,45,"Whole",2018,7,1,1,0,1,NA,131.3425
"2447","A",2,45,"Whole",2019,7,1,1,0,1,NA,276.79
"2448","A",2,46,"Whole",1982,7,1,1,1,1,NA,98.7072222222222
"2449","A",2,46,"Whole",1983,7,1,1,1,1,NA,93.9421666666667
"2450","A",2,46,"Whole",1984,7,1,1,1,1,NA,110.953857142857
"2451","A",2,46,"Whole",1985,7,1,1,1,1,NA,336.5665
"2452","A",2,46,"Whole",1986,7,1,1,1,1,NA,599.0335
"2453","A",2,46,"Whole",1987,7,1,1,1,1,NA,885.7165
"2454","A",2,46,"Whole",1988,7,1,1,1,1,NA,251.55
"2455","A",2,46,"Whole",1989,7,1,1,1,1,NA,318.033
"2456","A",2,46,"Whole",1990,7,1,1,1,1,NA,385.58425
"2457","A",2,46,"Whole",1991,7,1,1,1,1,NA,246.471833333333
"2458","A",2,46,"Whole",1992,7,1,1,1,1,NA,126.942857142857
"2459","A",2,46,"Whole",1993,7,1,1,1,1,NA,299.9668
"2460","A",2,46,"Whole",1994,7,1,1,1,1,NA,98.64575
"2461","A",2,46,"Whole",1996,7,1,1,1,1,NA,255.822333333333
"2462","A",2,46,"Whole",1997,7,1,1,1,1,NA,122.918
"2463","A",2,46,"Whole",1999,7,1,1,1,1,NA,103.474285714286
"2464","A",2,46,"Whole",2000,7,1,1,1,1,NA,136.217285714286
"2465","A",2,46,"Whole",2002,7,1,1,1,1,NA,86.30275
"2466","A",2,46,"Whole",2004,7,1,1,1,1,NA,404.244443333333
"2467","A",2,46,"Whole",2008,7,1,1,1,1,NA,43.492
"2468","A",2,46,"Whole",2018,7,1,1,1,1,NA,152.7475
"2469","A",2,46,"Whole",2019,7,1,1,1,1,NA,140.31
"2470","A",2,47,"Whole",1982,3,1,1,1,1,NA,32.5506
"2471","A",2,47,"Whole",1983,3,1,1,1,1,NA,52.3257142857143
"2472","A",2,47,"Whole",1984,3,1,1,1,1,NA,55.3345555555556
"2473","A",2,47,"Whole",1985,3,1,1,1,1,NA,83.3614285714286
"2474","A",2,47,"Whole",1986,3,1,1,1,1,NA,66.854125
"2475","A",2,47,"Whole",1987,3,1,1,1,1,NA,256.792
"2476","A",2,47,"Whole",1988,3,1,1,1,1,NA,211.2665
"2477","A",2,47,"Whole",1989,3,1,1,1,1,NA,192.233333333333
"2478","A",2,47,"Whole",1990,3,1,1,1,1,NA,167.107166666667
"2479","A",2,47,"Whole",1991,3,1,1,1,1,NA,133.366714285714
"2480","A",2,47,"Whole",1992,3,1,1,1,1,NA,172.76675
"2481","A",2,47,"Whole",1993,3,1,1,1,1,NA,83.32475
"2482","A",2,47,"Whole",1994,3,1,1,1,1,NA,185.656
"2483","A",2,47,"Whole",1996,3,1,1,1,1,NA,212.466666666667
"2484","A",2,47,"Whole",1997,3,1,1,1,1,NA,126.056333333333
"2485","A",2,47,"Whole",1999,3,1,1,1,1,NA,142.6168
"2486","A",2,47,"Whole",2000,3,1,1,1,1,NA,77.57
"2487","A",2,47,"Whole",2002,3,1,1,1,1,NA,186.922333333333
"2488","A",2,47,"Whole",2004,3,1,1,1,1,NA,154.133284285714
"2489","A",2,47,"Whole",2008,3,1,1,1,1,NA,23.08
"2490","A",2,47,"Whole",2018,3,1,1,1,1,NA,112.821666666667
"2491","A",2,47,"Whole",2019,3,1,1,1,1,NA,68.695
"2492","A",2,48,"Whole",1982,5,1,1,1,1,NA,74.98
"2493","A",2,48,"Whole",1983,5,1,1,1,1,NA,52.6148888888889
"2494","A",2,48,"Whole",1984,5,1,1,1,1,NA,42.6206666666667
"2495","A",2,48,"Whole",1985,5,1,1,1,1,NA,73.0771666666667
"2496","A",2,48,"Whole",1986,5,1,1,1,1,NA,63.0818
"2497","A",2,48,"Whole",1987,5,1,1,1,1,NA,218.35175
"2498","A",2,48,"Whole",1988,5,1,1,1,1,NA,122.125
"2499","A",2,48,"Whole",1989,5,1,1,1,1,NA,152.177666666667
"2500","A",2,48,"Whole",1990,5,1,1,1,1,NA,166.6986
"2501","A",2,48,"Whole",1991,5,1,1,1,1,NA,224.3282
"2502","A",2,48,"Whole",1992,5,1,1,0,1,NA,78.6297777777778
"2503","A",2,48,"Whole",1993,5,1,1,0,1,NA,104.691
"2504","A",2,48,"Whole",1994,5,1,1,0,1,NA,124.098833333333
"2505","A",2,48,"Whole",1996,5,1,1,0,1,NA,108.582166666667
"2506","A",2,48,"Whole",1997,5,1,1,0,1,NA,103.612333333333
"2507","A",2,48,"Whole",1999,5,1,1,0,1,NA,84.3916666666667
"2508","A",2,48,"Whole",2000,5,1,1,0,1,NA,74.51675
"2509","A",2,48,"Whole",2002,5,1,1,0,1,NA,58.48425
"2510","A",2,48,"Whole",2004,5,1,1,0,1,NA,85.7448883333333
"2511","A",2,48,"Whole",2008,5,1,1,0,1,NA,20.36625
"2512","A",2,48,"Whole",2018,5,1,1,0,1,NA,64.60375
"2513","A",2,48,"Whole",2019,5,1,1,0,1,NA,68.4128571428571
"2514","A",2,49,"Whole",1982,6,1,1,1,1,NA,37.156
"2515","A",2,49,"Whole",1983,6,1,1,1,1,NA,35.3108333333333
"2516","A",2,49,"Whole",1984,6,1,1,1,1,NA,57.23525
"2517","A",2,49,"Whole",1985,6,1,1,1,1,NA,193.042
"2518","A",2,49,"Whole",1986,6,1,1,1,1,NA,71.879125
"2519","A",2,49,"Whole",1987,6,1,1,1,1,NA,346.2485
"2520","A",2,49,"Whole",1988,6,1,1,1,1,NA,197.333333333333
"2521","A",2,49,"Whole",1989,6,1,1,1,1,NA,233.1665
"2522","A",2,49,"Whole",1990,6,1,1,1,1,NA,223.7826
"2523","A",2,49,"Whole",1991,6,1,1,1,1,NA,418.733333333333
"2524","A",2,49,"Whole",1992,6,1,1,1,1,NA,217.777666666667
"2525","A",2,49,"Whole",1993,6,1,1,1,1,NA,350.966666666667
"2526","A",2,49,"Whole",1994,6,1,1,1,1,NA,263.06325
"2527","A",2,49,"Whole",1996,6,1,1,1,1,NA,218.41675
"2528","A",2,49,"Whole",1997,6,1,1,1,1,NA,157.989833333333
"2529","A",2,49,"Whole",1999,6,1,1,1,1,NA,171.7025
"2530","A",2,49,"Whole",2000,6,1,1,1,1,NA,66.3866
"2531","A",2,49,"Whole",2002,6,1,1,1,1,NA,161.313857142857
"2532","A",2,49,"Whole",2004,6,1,1,1,1,NA,68.48704125
"2533","A",2,49,"Whole",2008,6,1,1,1,1,NA,23.75875
"2534","A",2,49,"Whole",2018,6,1,1,1,1,NA,112.095
"2535","A",2,49,"Whole",2019,6,1,1,1,1,NA,72.5014285714286
"2536","A",2,50,"Whole",1982,9,1,0,1,1,NA,21.1472857142857
"2537","A",2,50,"Whole",1983,9,1,0,1,1,NA,20.1129090909091
"2538","A",2,50,"Whole",1984,9,1,0,1,1,NA,23.7817
"2539","A",2,50,"Whole",1985,9,1,0,1,1,NA,45.6893333333333
"2540","A",2,50,"Whole",1986,9,1,0,1,1,NA,20.7776
"2541","A",2,50,"Whole",1987,9,1,0,1,1,NA,45.0090769230769
"2542","A",2,50,"Whole",1988,9,1,0,1,1,NA,49.1721666666667
"2543","A",2,50,"Whole",1989,9,1,0,1,1,NA,162.611
"2544","A",2,50,"Whole",1990,9,1,0,1,1,NA,97.3651428571429
"2545","A",2,50,"Whole",1991,9,1,0,1,1,NA,65.8095
"2546","A",2,50,"Whole",1992,9,1,0,1,1,NA,39.366625
"2547","A",2,50,"Whole",1993,9,1,0,1,1,NA,65.6504615384615
"2548","A",2,50,"Whole",1994,9,1,0,1,1,NA,90.592
"2549","A",2,50,"Whole",1996,9,1,0,1,1,NA,77.7766666666667
"2550","A",2,50,"Whole",1997,9,1,0,1,1,NA,78.1845
"2551","A",2,50,"Whole",1999,9,1,0,1,1,NA,48.584125
"2552","A",2,50,"Whole",2000,9,1,0,1,1,NA,43.2218571428571
"2553","A",2,50,"Whole",2002,9,1,0,1,1,NA,61.1385555555556
"2554","A",2,50,"Whole",2004,9,1,0,1,1,NA,62.562455
"2555","A",2,50,"Whole",2008,9,1,0,1,1,NA,35.75
"2556","A",2,50,"Whole",2018,9,1,0,1,1,NA,56.4228571428571
"2557","A",2,50,"Whole",2019,9,1,0,1,1,NA,123.318571428571
"2558","A",2,51,"Whole",1982,7,1,1,1,1,NA,75.1491428571429
"2559","A",2,51,"Whole",1983,7,1,1,1,1,NA,165.4915
"2560","A",2,51,"Whole",1984,7,1,1,1,1,NA,291.745666666667
"2561","A",2,51,"Whole",1985,7,1,1,1,1,NA,275.726333333333
"2562","A",2,51,"Whole",1986,7,1,1,1,1,NA,325.72475
"2563","A",2,51,"Whole",1987,7,1,1,1,1,NA,501.7275
"2564","A",2,51,"Whole",1988,7,1,1,1,1,NA,369.5335
"2565","A",2,51,"Whole",1989,7,1,1,1,1,NA,244.933333333333
"2566","A",2,51,"Whole",1990,7,1,1,1,1,NA,547.521333333333
"2567","A",2,51,"Whole",1991,7,1,1,1,1,NA,424.555333333333
"2568","A",2,51,"Whole",1992,7,1,1,0,1,NA,238.375
"2569","A",2,51,"Whole",1993,7,1,1,0,1,NA,263.39175
"2570","A",2,51,"Whole",1994,7,1,1,0,1,NA,211.2158
"2571","A",2,51,"Whole",1996,7,1,1,0,1,NA,242.333333333333
"2572","A",2,51,"Whole",1997,7,1,1,0,1,NA,94.9784285714286
"2573","A",2,51,"Whole",1999,7,1,1,0,1,NA,168.69725
"2574","A",2,51,"Whole",2000,7,1,1,0,1,NA,69.898
"2575","A",2,51,"Whole",2002,7,1,1,0,1,NA,288.43
"2576","A",2,51,"Whole",2004,7,1,1,0,1,NA,153.844333333333
"2577","A",2,51,"Whole",2008,7,1,1,0,1,NA,30.944
"2578","A",2,51,"Whole",2018,7,1,1,0,1,NA,119.4975
"2579","A",2,51,"Whole",2019,7,1,1,0,1,NA,87.892
"2580","A",2,52,"Whole",1982,8,1,1,1,1,NA,75.9455
"2581","A",2,52,"Whole",1983,8,1,1,1,1,NA,222.3725
"2582","A",2,52,"Whole",1984,8,1,1,1,1,NA,413.1835
"2583","A",2,52,"Whole",1985,8,1,1,1,1,NA,396.343333333333
"2584","A",2,52,"Whole",1986,8,1,1,1,1,NA,322.622333333333
"2585","A",2,52,"Whole",1987,8,1,1,1,1,NA,875.9315
"2586","A",2,52,"Whole",1988,8,1,1,1,1,NA,303.611
"2587","A",2,52,"Whole",1989,8,1,1,1,1,NA,384
"2588","A",2,52,"Whole",1990,8,1,1,1,1,NA,470.29
"2589","A",2,52,"Whole",1991,8,1,1,1,1,NA,332.1225
"2590","A",2,52,"Whole",1992,8,1,1,1,1,NA,268.211
"2591","A",2,52,"Whole",1993,8,1,1,1,1,NA,225.7934
"2592","A",2,52,"Whole",1994,8,1,1,1,1,NA,187.16675
"2593","A",2,52,"Whole",1996,8,1,1,1,1,NA,217.933333333333
"2594","A",2,52,"Whole",1997,8,1,1,1,1,NA,347.6085
"2595","A",2,52,"Whole",1999,8,1,1,1,1,NA,147.3345
"2596","A",2,52,"Whole",2000,8,1,1,1,1,NA,149.8555
"2597","A",2,52,"Whole",2002,8,1,1,1,1,NA,347.5285
"2598","A",2,52,"Whole",2004,8,1,1,1,1,NA,312.696585
"2599","A",2,52,"Whole",2008,8,1,1,1,1,NA,35.7514285714286
"2600","A",2,52,"Whole",2018,8,1,1,1,1,NA,336.966666666667
"2601","A",2,52,"Whole",2019,8,1,1,1,1,NA,327.9
"2602","A",2,53,"Whole",1982,4,1,1,1,1,NA,30.8724285714286
"2603","A",2,53,"Whole",1983,4,1,1,1,1,NA,72.3911666666667
"2604","A",2,53,"Whole",1984,4,1,1,1,1,NA,52.0427
"2605","A",2,53,"Whole",1985,4,1,1,1,1,NA,48.4411818181818
"2606","A",2,53,"Whole",1986,4,1,1,1,1,NA,55.0298888888889
"2607","A",2,53,"Whole",1987,4,1,1,1,1,NA,147.771
"2608","A",2,53,"Whole",1988,4,1,1,1,1,NA,224.983
"2609","A",2,53,"Whole",1989,4,1,1,1,1,NA,252.3665
"2610","A",2,53,"Whole",1990,4,1,1,1,1,NA,188.75
"2611","A",2,53,"Whole",1991,4,1,1,1,1,NA,208.1335
"2612","A",2,53,"Whole",1992,4,1,1,0,1,NA,99.6835
"2613","A",2,53,"Whole",1993,4,1,1,0,1,NA,81.0372222222222
"2614","A",2,53,"Whole",1994,4,1,1,0,1,NA,185.4655
"2615","A",2,53,"Whole",1996,4,1,1,0,1,NA,101.358833333333
"2616","A",2,53,"Whole",1997,4,1,1,0,1,NA,114.69975
"2617","A",2,53,"Whole",1999,4,1,1,0,1,NA,108.402333333333
"2618","A",2,53,"Whole",2000,4,1,1,0,1,NA,114.3654
"2619","A",2,53,"Whole",2002,4,1,1,0,1,NA,73.9304285714286
"2620","A",2,53,"Whole",2004,4,1,1,0,1,NA,158.642006
"2621","A",2,53,"Whole",2008,4,1,1,0,1,NA,12.1346153846154
"2622","A",2,53,"Whole",2018,4,1,1,0,1,NA,50.3108333333333
"2623","A",2,53,"Whole",2019,4,1,1,0,1,NA,80.5222222222222
"2624","A",2,54,"Whole",1982,3,1,1,1,1,NA,38.1804285714286
"2625","A",2,54,"Whole",1983,3,1,1,1,1,NA,40.3925
"2626","A",2,54,"Whole",1984,3,1,1,1,1,NA,36.2133333333333
"2627","A",2,54,"Whole",1985,3,1,1,1,1,NA,31.8399285714286
"2628","A",2,54,"Whole",1986,3,1,1,1,1,NA,25.3470625
"2629","A",2,54,"Whole",1987,3,1,1,1,1,NA,88.424375
"2630","A",2,54,"Whole",1988,3,1,1,1,1,NA,120.79175
"2631","A",2,54,"Whole",1989,3,1,1,1,1,NA,104.4466
"2632","A",2,54,"Whole",1990,3,1,1,1,1,NA,111.26075
"2633","A",2,54,"Whole",1991,3,1,1,1,1,NA,63.22
"2634","A",2,54,"Whole",1992,3,1,1,1,1,NA,95.4
"2635","A",2,54,"Whole",1993,3,1,1,1,1,NA,82.4185555555556
"2636","A",2,54,"Whole",1994,3,1,1,1,1,NA,165.56075
"2637","A",2,54,"Whole",1996,3,1,1,1,1,NA,221.944666666667
"2638","A",2,54,"Whole",1997,3,1,1,1,1,NA,111.535
"2639","A",2,54,"Whole",1999,3,1,1,1,1,NA,111.73075
"2640","A",2,54,"Whole",2000,3,1,1,1,1,NA,41.2666666666667
"2641","A",2,54,"Whole",2002,3,1,1,1,1,NA,104.8215
"2642","A",2,54,"Whole",2004,3,1,1,1,1,NA,94.05
"2643","A",2,54,"Whole",2008,3,1,1,1,1,NA,26.7483333333333
"2644","A",2,54,"Whole",2018,3,1,1,1,1,NA,127.28
"2645","A",2,54,"Whole",2019,3,1,1,1,1,NA,140.986666666667
"2646","B",1,1,"Whole",1982,1,0,1,1,1,1,69.0015
"2647","B",1,1,"Whole",1983,1,0,1,1,1,1,44.9867142857143
"2648","B",1,1,"Whole",1984,1,0,1,1,1,1,41.09475
"2649","B",1,1,"Whole",1985,1,0,1,1,1,1,123.418777777778
"2650","B",1,1,"Whole",1986,1,0,1,1,1,1,64.1777
"2651","B",1,1,"Whole",1987,1,0,1,1,1,1,154.312875
"2652","B",1,1,"Whole",1988,1,0,1,1,1,1,132.043833333333
"2653","B",1,1,"Whole",1989,1,0,1,1,1,1,69.0572857142857
"2654","B",1,1,"Whole",1990,1,0,1,1,1,1,134.479333333333
"2655","B",1,1,"Whole",1991,1,0,1,1,1,1,50.1791428571429
"2656","B",1,1,"Whole",1992,1,0,1,1,1,1,64.222
"2657","B",1,1,"Whole",1993,1,0,1,1,1,1,40.9571428571429
"2658","B",1,1,"Whole",1994,1,0,1,1,1,1,43.0403
"2659","B",1,1,"Whole",1995,1,0,1,1,1,1,16.3258461538462
"2660","B",1,1,"Whole",1996,1,0,1,1,1,1,24.2001666666667
"2661","B",1,1,"Whole",1997,1,0,1,1,1,1,26.6312727272727
"2662","B",1,1,"Whole",1998,1,0,1,1,1,1,10.8415555555556
"2663","B",1,1,"Whole",1999,1,0,1,1,1,1,36.7736666666667
"2664","B",1,1,"Whole",2000,1,0,1,1,1,1,18.5332307692308
"2665","B",1,1,"Whole",2001,1,0,1,1,1,1,28.7735333333333
"2666","B",1,1,"Whole",2002,1,0,1,1,1,1,28.3292142857143
"2667","B",1,1,"Whole",2003,1,0,1,1,1,1,22.6469333333333
"2668","B",1,1,"Whole",2004,1,0,1,1,1,1,6.04962727272727
"2669","B",1,1,"Whole",2008,1,0,1,1,0,0,2.21066666666667
"2670","B",1,1,"Whole",2013,1,0,1,1,0,0,16.5663636363636
"2671","B",1,1,"Whole",2018,1,0,1,1,0,0,8.60571428571428
"2672","B",1,1,"Whole",2019,1,0,1,1,0,0,8.43642857142857
"2673","B",1,2,"Whole",1982,4,0,1,1,1,1,43.9114545454545
"2674","B",1,2,"Whole",1983,4,0,1,1,1,1,47.029625
"2675","B",1,2,"Whole",1984,4,0,1,1,1,1,57.00325
"2676","B",1,2,"Whole",1985,4,0,1,1,1,1,169.576
"2677","B",1,2,"Whole",1986,4,0,1,1,1,1,174.695
"2678","B",1,2,"Whole",1987,4,0,1,1,1,1,231.7055
"2679","B",1,2,"Whole",1988,4,0,1,1,1,1,165.948142857143
"2680","B",1,2,"Whole",1989,4,0,1,1,1,1,210.60925
"2681","B",1,2,"Whole",1990,4,0,1,1,1,1,237.54325
"2682","B",1,2,"Whole",1991,4,0,1,1,1,1,141.882333333333
"2683","B",1,2,"Whole",1992,4,0,1,1,1,1,180.8555
"2684","B",1,2,"Whole",1993,4,0,1,1,1,1,74.3242727272727
"2685","B",1,2,"Whole",1994,4,0,1,1,1,1,98.033
"2686","B",1,2,"Whole",1995,4,0,1,1,1,1,40.1183333333333
"2687","B",1,2,"Whole",1996,4,0,1,1,1,1,69.7861666666667
"2688","B",1,2,"Whole",1997,4,0,1,1,1,1,53.287625
"2689","B",1,2,"Whole",1998,4,0,1,1,1,1,114.15
"2690","B",1,2,"Whole",1999,4,0,1,1,1,1,99.1867142857143
"2691","B",1,2,"Whole",2000,4,0,1,1,1,1,66.699125
"2692","B",1,2,"Whole",2001,4,0,1,1,1,1,196.6425
"2693","B",1,2,"Whole",2002,4,0,1,1,1,1,194.34
"2694","B",1,2,"Whole",2003,4,0,1,1,1,1,61.4102857142857
"2695","B",1,2,"Whole",2004,4,0,1,1,1,1,64.7288833333333
"2696","B",1,2,"Whole",2008,4,0,1,1,0,0,5.90142857142857
"2697","B",1,2,"Whole",2013,4,0,1,1,0,0,42.97625
"2698","B",1,2,"Whole",2018,4,0,1,1,0,0,44.2385714285714
"2699","B",1,2,"Whole",2019,4,0,1,1,0,0,53.95125
"2700","B",1,3,"Whole",1982,8,0,1,1,1,1,49.5802142857143
"2701","B",1,3,"Whole",1983,8,0,1,1,1,1,155.204857142857
"2702","B",1,3,"Whole",1984,8,0,1,1,1,1,104.436
"2703","B",1,3,"Whole",1985,8,0,1,1,1,1,287.255285714286
"2704","B",1,3,"Whole",1986,8,0,1,1,1,1,275.8175
"2705","B",1,3,"Whole",1987,8,0,1,1,1,1,601.19825
"2706","B",1,3,"Whole",1988,8,0,1,1,1,1,347.775
"2707","B",1,3,"Whole",1989,8,0,1,1,1,1,472.377666666667
"2708","B",1,3,"Whole",1990,8,0,1,1,1,1,706
"2709","B",1,3,"Whole",1991,8,0,1,1,1,1,595.32
"2710","B",1,3,"Whole",1992,8,0,1,1,1,1,614.48
"2711","B",1,3,"Whole",1993,8,0,1,1,1,1,397.312333333333
"2712","B",1,3,"Whole",1994,8,0,1,1,1,1,417.061
"2713","B",1,3,"Whole",1995,8,0,1,1,1,1,414.55
"2714","B",1,3,"Whole",1996,8,0,1,1,1,1,238.895
"2715","B",1,3,"Whole",1997,8,0,1,1,1,1,371.135
"2716","B",1,3,"Whole",1998,8,0,1,1,1,1,483.535
"2717","B",1,3,"Whole",1999,8,0,1,1,1,1,375.604333333333
"2718","B",1,3,"Whole",2000,8,0,1,1,1,1,208.542333333333
"2719","B",1,3,"Whole",2001,8,0,1,1,1,1,379.284333333333
"2720","B",1,3,"Whole",2002,8,0,1,1,1,1,341.589
"2721","B",1,3,"Whole",2003,8,0,1,1,1,1,249.05675
"2722","B",1,3,"Whole",2004,8,0,1,1,1,1,163.44
"2723","B",1,3,"Whole",2008,8,0,1,1,0,0,91.72
"2724","B",1,3,"Whole",2013,8,0,1,1,0,0,80.12
"2725","B",1,3,"Whole",2018,8,0,1,1,0,0,218.35
"2726","B",1,3,"Whole",2019,8,0,1,1,0,0,150.056666666667
"2727","B",1,4,"Whole",1982,8,0,1,1,1,1,69.1315
"2728","B",1,4,"Whole",1983,8,0,1,1,1,1,262.1168
"2729","B",1,4,"Whole",1984,8,0,1,1,1,1,161.5328
"2730","B",1,4,"Whole",1985,8,0,1,1,1,1,366.096
"2731","B",1,4,"Whole",1986,8,0,1,1,1,1,293.224
"2732","B",1,4,"Whole",1987,8,0,1,1,1,1,928.389
"2733","B",1,4,"Whole",1988,8,0,1,1,1,1,349.6325
"2734","B",1,4,"Whole",1989,8,0,1,1,1,1,430.3
"2735","B",1,4,"Whole",1990,8,0,1,1,1,1,613.167666666667
"2736","B",1,4,"Whole",1991,8,0,1,1,1,1,360.05
"2737","B",1,4,"Whole",1992,8,0,1,1,1,1,467.899
"2738","B",1,4,"Whole",1993,8,0,1,1,1,1,544.545666666667
"2739","B",1,4,"Whole",1994,8,0,1,1,1,1,261.33425
"2740","B",1,4,"Whole",1995,8,0,1,1,1,1,228.73475
"2741","B",1,4,"Whole",1996,8,0,1,1,1,1,289.743333333333
"2742","B",1,4,"Whole",1997,8,0,1,1,1,1,244.109
"2743","B",1,4,"Whole",1998,8,0,1,1,1,1,339.902333333333
"2744","B",1,4,"Whole",1999,8,0,1,1,1,1,331.997666666667
"2745","B",1,4,"Whole",2000,8,0,1,1,1,1,225.755666666667
"2746","B",1,4,"Whole",2001,8,0,1,1,1,1,276.1165
"2747","B",1,4,"Whole",2002,8,0,1,1,1,1,284.089
"2748","B",1,4,"Whole",2003,8,0,1,1,1,1,347.053333333333
"2749","B",1,4,"Whole",2004,8,0,1,1,1,1,143.77
"2750","B",1,4,"Whole",2008,8,0,1,1,0,0,163.5
"2751","B",1,4,"Whole",2013,8,0,1,1,0,0,130.053333333333
"2752","B",1,4,"Whole",2018,8,0,1,1,0,0,134.515
"2753","B",1,4,"Whole",2019,8,0,1,1,0,0,321.83
"2754","B",1,5,"Whole",1982,5,0,1,1,1,1,108.221375
"2755","B",1,5,"Whole",1983,5,0,1,1,1,1,63.2772307692308
"2756","B",1,5,"Whole",1984,5,0,1,1,1,1,181.6025
"2757","B",1,5,"Whole",1985,5,0,1,1,1,1,151.382285714286
"2758","B",1,5,"Whole",1986,5,0,1,1,1,1,227.518333333333
"2759","B",1,5,"Whole",1987,5,0,1,1,1,1,445.575
"2760","B",1,5,"Whole",1988,5,0,1,1,1,1,306.35825
"2761","B",1,5,"Whole",1989,5,0,1,1,1,1,253.512333333333
"2762","B",1,5,"Whole",1990,5,0,1,1,1,1,132.859555555556
"2763","B",1,5,"Whole",1991,5,0,1,1,1,1,466.513333333333
"2764","B",1,5,"Whole",1992,5,0,1,1,1,1,209.36
"2765","B",1,5,"Whole",1993,5,0,1,1,1,1,186.962166666667
"2766","B",1,5,"Whole",1994,5,0,1,1,1,1,126.871
"2767","B",1,5,"Whole",1995,5,0,1,1,1,1,59.1346
"2768","B",1,5,"Whole",1996,5,0,1,1,1,1,94.5318333333333
"2769","B",1,5,"Whole",1997,5,0,1,1,1,1,88.7206
"2770","B",1,5,"Whole",1998,5,0,1,1,1,1,217.94075
"2771","B",1,5,"Whole",1999,5,0,1,1,1,1,151.37575
"2772","B",1,5,"Whole",2000,5,0,1,1,1,1,130.08225
"2773","B",1,5,"Whole",2001,5,0,1,1,1,1,151.001
"2774","B",1,5,"Whole",2002,5,0,1,1,1,1,114.2192
"2775","B",1,5,"Whole",2003,5,0,1,1,1,1,108.95825
"2776","B",1,5,"Whole",2004,5,0,1,1,1,1,77.29175
